local_code,cpse,raw_description,canonical_id,depot_id,depot_location,quantity,unit_cost_inr,idle_days,extracted_item_type,extracted_size_nb_mm,extracted_pressure_class,extracted_metallurgy,extracted_facing,extracted_standard
IOCL-MM-0001840,IOCL,STUDBLT 6IN 300LB B7/2H THRD,CAN-002163,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",38,6250,65,STUD_BOLT,150.0,300,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0001841,IOCL,FLG BLD 8IN 600# SS316 RF,CAN-000627,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",29,260660,82,FLANGE_BLIND,200.0,600,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0001842,IOCL,STUDBLT 8IN CL900 B7/2H THRD ASMEB18.2.1,CAN-002177,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",122,21900,382,STUD_BOLT,200.0,900,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0001843,IOCL,VLV GT 2IN 300# WCB BW,CAN-001196,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,77160,0,GATE_VALVE,50.0,300,ASTM A216 WCB,BW,API 6D
IOCL-MM-0001844,IOCL,VLV GT 1IN CL600 WCB BW API600,CAN-001087,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",44,54560,77,GATE_VALVE,25.0,600,ASTM A216 WCB,BW,API 600
IOCL-MM-0001845,IOCL,GSKT SPWD 6IN CL600 SS316/GRAF RF,CAN-002065,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",9,64760,20,SPIRAL_WOUND_GASKET,150.0,600,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0001846,IOCL,VLV GLB 2IN 900# WCB RF BS1873,CAN-001873,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",10,247780,50,GLOBE_VALVE,50.0,900,ASTM A216 WCB,RF,BS 1873
IOCL-MM-0001847,IOCL,VLV GT 1/2IN 600LB A105 RF API6D,CAN-001030,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",98,28080,247,GATE_VALVE,15.0,600,ASTM A105,RF,API 6D
IOCL-MM-0001848,IOCL,FLG BLD 1/2IN 1500LB A105 RF,CAN-000425,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",33,5840,70,FLANGE_BLIND,15.0,1500,ASTM A105,RF,ASME B16.5
IOCL-MM-0001849,IOCL,FLG WN 6IN 150LB SS316 RTJ ASMEB16.5,CAN-000248,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",60,72300,335,FLANGE_WELD_NECK,150.0,150,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0001850,IOCL,FLG WN RTJ 10IN 1500# SS304,CAN-000358,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",40,664710,80,FLANGE_WELD_NECK,250.0,1500,ASTM A182 F304,RTJ,ASME B16.5
IOCL-MM-0001851,IOCL,VLV GT 1/2IN CL150 SS316 RF,CAN-001010,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",20,29640,24,GATE_VALVE,15.0,150,ASTM A182 F316,RF,API 6D
IOCL-MM-0001852,IOCL,FLG BLD 4IN CL600 A350-LF2 RTJ,CAN-000566,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",54,52930,570,FLANGE_BLIND,100.0,600,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0001853,IOCL,FLG BLD RTJ 1/2IN 300LB A350-LF2 ASMEB16.5,CAN-000410,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",28,2580,66,FLANGE_BLIND,15.0,300,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0001854,IOCL,VLV BL 1IN CL150 WCB RF,CAN-001621,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",145,22000,532,BALL_VALVE,25.0,150,ASTM A216 WCB,RF,API 6D
IOCL-MM-0001855,IOCL,VLV BL 6IN 1500LB SS316 BW,CAN-001740,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,4562140,0,BALL_VALVE,150.0,1500,ASTM A182 F316,BW,API 6D
IOCL-MM-0001856,IOCL,VLV GT 3IN 150# SS316 RF,CAN-001250,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",48,261280,381,GATE_VALVE,80.0,150,ASTM A182 F316,RF,API 6D
IOCL-MM-0001857,IOCL,VLV BL 2IN CL300 SS316 RF API6D,CAN-001667,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",36,301810,12,BALL_VALVE,50.0,300,ASTM A182 F316,RF,API 6D
IOCL-MM-0001858,IOCL,FLG WN 12IN CL900 A350-LF2 RF,CAN-000387,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",21,373240,34,FLANGE_WELD_NECK,300.0,900,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0001859,IOCL,VLV GLB 3IN CL150 A105 RF ASMEB16.34,CAN-001884,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",26,108860,681,GLOBE_VALVE,80.0,150,ASTM A105,RF,ASME B16.34
IOCL-MM-0001860,IOCL,VLV GLB 10IN 900LB WCB RF,CAN-001974,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",49,2007850,49,GLOBE_VALVE,250.0,900,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0001861,IOCL,VLV GLB 1/2IN 1500LB A105 RF,CAN-001820,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",22,77940,105,GLOBE_VALVE,15.0,1500,ASTM A105,RF,ASME B16.34
IOCL-MM-0001862,IOCL,VLV GT 1.5IN CL300 WCB RF,CAN-001134,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",7,57730,26,GATE_VALVE,40.0,300,ASTM A216 WCB,RF,API 6D
IOCL-MM-0001863,IOCL,FLG WNRF 3IN CL900 SS316,CAN-000191,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",35,133900,58,FLANGE_WELD_NECK,80.0,900,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0001864,IOCL,VLV GT 8IN 1500LB A105 RF API600,CAN-001473,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",26,1695460,56,GATE_VALVE,200.0,1500,ASTM A105,RF,API 600
IOCL-MM-0001865,IOCL,FLG BLD 1/2IN CL300 A105 RF,CAN-000407,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",26,1610,26,FLANGE_BLIND,15.0,300,ASTM A105,RF,ASME B16.5
IOCL-MM-0001866,IOCL,FLG WN 8IN 900LB SS304 RTJ,CAN-000310,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",10,330500,67,FLANGE_WELD_NECK,200.0,900,ASTM A182 F304,RTJ,ASME B16.5
IOCL-MM-0001867,IOCL,FLG SO 1/2IN CL300 SS316 FF ASMEB16.5,CAN-000712,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",49,4580,203,FLANGE_SLIP_ON,15.0,300,ASTM A182 F316,FF,ASME B16.5
IOCL-MM-0001868,IOCL,FLG BLD 3IN 1500# A105 RTJ ASMEB16.5,CAN-000546,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,51510,0,FLANGE_BLIND,80.0,1500,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0001869,IOCL,FLG BLD RTJ 4IN 900# SS316,CAN-000574,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",22,146420,193,FLANGE_BLIND,100.0,900,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0001870,IOCL,FLG BLD 2IN CL1500 SS316 RF,CAN-000519,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,89480,0,FLANGE_BLIND,50.0,1500,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0001871,IOCL,VLV BL 1.5IN CL1500 SS316 RF,CAN-001659,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",26,818330,110,BALL_VALVE,40.0,1500,ASTM A182 F316,RF,API 6D
IOCL-MM-0001872,IOCL,GSKT SPWD 12IN CL1500 SS316/GRAF RF ASMEB16.20,CAN-002099,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,331890,0,SPIRAL_WOUND_GASKET,300.0,1500,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0001873,IOCL,FLG BLD 10IN 1500# A105 RF ASMEB16.5,CAN-000665,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,226600,0,FLANGE_BLIND,250.0,1500,ASTM A105,RF,ASME B16.5
IOCL-MM-0001874,IOCL,VLV GT 12IN CL1500 WCB BW,CAN-001591,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",48,2872150,39,GATE_VALVE,300.0,1500,ASTM A216 WCB,BW,API 600
IOCL-MM-0001875,IOCL,FLG WN RTJ 1/2IN 900# A105 ASMEB16.5,CAN-000026,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",17,4740,70,FLANGE_WELD_NECK,15.0,900,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0001876,IOCL,VLV GT 8IN 300# A105 BW,CAN-001439,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",16,467850,70,GATE_VALVE,200.0,300,ASTM A105,BW,API 600
IOCL-MM-0001877,IOCL,VLV GT 10IN 900LB SS316 RF,CAN-001525,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",35,4818850,633,GATE_VALVE,250.0,900,ASTM A182 F316,RF,API 600
IOCL-MM-0001878,IOCL,FLG WNRF 2IN 600# A105 ASMEB16.5,CAN-000137,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",39,16420,83,FLANGE_WELD_NECK,50.0,600,ASTM A105,RF,ASME B16.5
IOCL-MM-0001879,IOCL,FLG WN 6IN 600# SS304 RF,CAN-000261,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,164390,0,FLANGE_WELD_NECK,150.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0001880,IOCL,FLG BLD 12IN 150LB SS316 RF,CAN-000675,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,145660,0,FLANGE_BLIND,300.0,150,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0001881,IOCL,FLG SO 6IN CL300 SS316 FF,CAN-000892,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",37,91550,91,FLANGE_SLIP_ON,150.0,300,ASTM A182 F316,FF,ASME B16.5
IOCL-MM-0001882,IOCL,VLV GT 1IN 900LB SS316 RF API6D,CAN-001106,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",81,241510,723,GATE_VALVE,25.0,900,ASTM A182 F316,RF,API 6D
IOCL-MM-0001883,IOCL,VLV GLB 10IN 600# WCB RF,CAN-001970,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",15,1451640,18,GLOBE_VALVE,250.0,600,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0001884,IOCL,VLV GT 12IN 150# A105 BW API6D,CAN-001548,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",35,455200,620,GATE_VALVE,300.0,150,ASTM A105,BW,API 6D
IOCL-MM-0001885,IOCL,FLG BLD 12IN 600# A350-LF2 RF,CAN-000685,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,220780,0,FLANGE_BLIND,300.0,600,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0001886,IOCL,FLG WN 6IN CL600 A350-LF2 RF ASMEB16.5,CAN-000259,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",43,109590,96,FLANGE_WELD_NECK,150.0,600,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0001887,IOCL,GSKT SPWD 1IN 600# SS304/GRAF RF,CAN-002016,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",35,4720,57,SPIRAL_WOUND_GASKET,25.0,600,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0001888,IOCL,FLG BLD RTJ 10IN 300LB A350-LF2,CAN-000650,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",68,100040,413,FLANGE_BLIND,250.0,300,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0001889,IOCL,VLV GT 4IN CL1500 A105 RF API600,CAN-001353,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",34,688570,51,GATE_VALVE,100.0,1500,ASTM A105,RF,API 600
IOCL-MM-0001890,IOCL,FLG BLD 1.5IN 900LB SS316 RF,CAN-000483,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",14,44490,104,FLANGE_BLIND,40.0,900,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0001891,IOCL,FLG WN RTJ 8IN 300LB SS304 ASMEB16.5,CAN-000294,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",117,137230,332,FLANGE_WELD_NECK,200.0,300,ASTM A182 F304,RTJ,ASME B16.5
IOCL-MM-0001892,IOCL,FLG WN RTJ 10IN 600LB A105,CAN-000338,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,133060,0,FLANGE_WELD_NECK,250.0,600,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0001893,IOCL,VLV BL 1.5IN 300# WCB BW API6D,CAN-001646,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",14,70560,44,BALL_VALVE,40.0,300,ASTM A216 WCB,BW,API 6D
IOCL-MM-0001894,IOCL,VLV GT 4IN 600LB SS316 RF API600,CAN-001333,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",24,1058640,116,GATE_VALVE,100.0,600,ASTM A182 F316,RF,API 600
IOCL-MM-0001895,IOCL,FLG SO 8IN CL150 SS316 RF ASMEB16.5,CAN-000915,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",36,76430,65,FLANGE_SLIP_ON,200.0,150,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0001896,IOCL,VLV GT 2IN 600LB A105 RF,CAN-001209,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",47,134350,17,GATE_VALVE,50.0,600,ASTM A105,RF,API 600
IOCL-MM-0001897,IOCL,VLV GT 1/2IN 600LB SS316 BW,CAN-001036,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",142,89880,476,GATE_VALVE,15.0,600,ASTM A182 F316,BW,API 6D
IOCL-MM-0001898,IOCL,VLV GT 2IN 150# WCB BW API600,CAN-001183,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",126,44320,682,GATE_VALVE,50.0,150,ASTM A216 WCB,BW,API 600
IOCL-MM-0001899,IOCL,VLV GT 8IN 900# A105 RF,CAN-001462,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",24,1126700,97,GATE_VALVE,200.0,900,ASTM A105,RF,API 6D
IOCL-MM-0001900,IOCL,FLG BLD 1.5IN CL900 A350-LF2 RF,CAN-000481,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",38,22240,46,FLANGE_BLIND,40.0,900,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0001901,IOCL,FLG BLD 3IN 1500LB A105 RF,CAN-000545,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",35,51510,18,FLANGE_BLIND,80.0,1500,ASTM A105,RF,ASME B16.5
IOCL-MM-0001902,IOCL,VLV BL 2IN 150# WCB RF,CAN-001661,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,54170,0,BALL_VALVE,50.0,150,ASTM A216 WCB,RF,API 6D
IOCL-MM-0001903,IOCL,VLV GLB 6IN 150LB WCB RF,CAN-001921,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",35,246490,110,GLOBE_VALVE,150.0,150,ASTM A216 WCB,RF,BS 1873
IOCL-MM-0001904,IOCL,FLG WNRF 3IN 600LB SS304,CAN-000181,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",13,72600,51,FLANGE_WELD_NECK,80.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0001905,IOCL,FLG SO 12IN CL600 A105 RF,CAN-000983,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",80,122660,435,FLANGE_SLIP_ON,300.0,600,ASTM A105,RF,ASME B16.5
IOCL-MM-0001906,IOCL,VLV GT 12IN 150LB SS316 RF,CAN-001549,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",11,1456650,59,GATE_VALVE,300.0,150,ASTM A182 F316,RF,API 600
IOCL-MM-0001907,IOCL,FLG WN 3IN 300# A350-LF2 RTJ ASMEB16.5,CAN-000172,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",22,27800,18,FLANGE_WELD_NECK,80.0,300,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0001908,IOCL,VLV GT 3IN 150LB WCB RF API6D,CAN-001242,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",90,81650,326,GATE_VALVE,80.0,150,ASTM A216 WCB,RF,API 6D
IOCL-MM-0001909,IOCL,FLG WN 2IN 300LB SS316 RTJ ASMEB16.5,CAN-000136,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,30180,0,FLANGE_WELD_NECK,50.0,300,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0001910,IOCL,VLV GT 2IN 600# WCB RF API600,CAN-001205,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",14,134350,110,GATE_VALVE,50.0,600,ASTM A216 WCB,RF,API 600
IOCL-MM-0001911,IOCL,VLV GT 1IN 1500LB A105 RF,CAN-001113,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",71,113570,372,GATE_VALVE,25.0,1500,ASTM A105,RF,API 600
IOCL-MM-0001912,IOCL,VLV GT 3IN CL300 A105 BW,CAN-001260,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",69,142160,716,GATE_VALVE,80.0,300,ASTM A105,BW,API 6D
IOCL-MM-0001913,IOCL,FLG WN RTJ 10IN CL300 A105,CAN-000330,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",22,76420,485,FLANGE_WELD_NECK,250.0,300,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0001914,IOCL,FLG SO 1/2IN 900LB SS304 FF ASMEB16.5,CAN-000722,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,8280,0,FLANGE_SLIP_ON,15.0,900,ASTM A182 F304,FF,ASME B16.5
IOCL-MM-0001915,IOCL,VLV GT 1.5IN CL600 WCB RF,CAN-001145,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,100520,0,GATE_VALVE,40.0,600,ASTM A216 WCB,RF,API 600
IOCL-MM-0001916,IOCL,FLG WN 6IN 300LB SS316 RTJ,CAN-000256,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",40,125890,30,FLANGE_WELD_NECK,150.0,300,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0001917,IOCL,FLG BLD RTJ 1IN CL900 A350-LF2 ASMEB16.5,CAN-000452,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",17,12070,100,FLANGE_BLIND,25.0,900,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0001918,IOCL,VLV GT 3IN CL900 A105 BW,CAN-001283,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",25,342360,12,GATE_VALVE,80.0,900,ASTM A105,BW,API 600
IOCL-MM-0001919,IOCL,FLG WNRF 4IN 150# A105 ASMEB16.5,CAN-000201,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",25,13330,116,FLANGE_WELD_NECK,100.0,150,ASTM A105,RF,ASME B16.5
IOCL-MM-0001920,IOCL,VLV GT 1.5IN CL150 WCB BW API600,CAN-001123,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",46,33160,51,GATE_VALVE,40.0,150,ASTM A216 WCB,BW,API 600
IOCL-MM-0001921,IOCL,VLV BL 10IN 1500LB SS316 BW API6D,CAN-001780,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",28,8862830,469,BALL_VALVE,250.0,1500,ASTM A182 F316,BW,API 6D
IOCL-MM-0001922,IOCL,FLG SO 12IN 1500LB SS304 FF,CAN-000998,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,612720,0,FLANGE_SLIP_ON,300.0,1500,ASTM A182 F304,FF,ASME B16.5
IOCL-MM-0001923,IOCL,VLV GT 1.5IN CL150 SS316 RF API6D,CAN-001130,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",9,106110,27,GATE_VALVE,40.0,150,ASTM A182 F316,RF,API 6D
IOCL-MM-0001924,IOCL,VLV GT 1/2IN 150# A105 RF API600,CAN-001005,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",80,9260,274,GATE_VALVE,15.0,150,ASTM A105,RF,API 600
IOCL-MM-0001925,IOCL,FLG WN 2IN 150LB SS316 RTJ ASMEB16.5,CAN-000128,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",9,17330,73,FLANGE_WELD_NECK,50.0,150,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0001926,IOCL,VLV GT 1/2IN 300LB A105 RF,CAN-001018,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",30,16130,98,GATE_VALVE,15.0,300,ASTM A105,RF,API 6D
IOCL-MM-0001927,IOCL,VLV BL 10IN 900# SS316 BW,CAN-001776,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",134,5889700,342,BALL_VALVE,250.0,900,ASTM A182 F316,BW,API 6D
IOCL-MM-0001928,IOCL,VLV GT 12IN 1500# WCB BW,CAN-001592,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,2872150,0,GATE_VALVE,300.0,1500,ASTM A216 WCB,BW,API 6D
IOCL-MM-0001929,IOCL,FLG SO 4IN 900# SS304 FF,CAN-000872,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,97610,0,FLANGE_SLIP_ON,100.0,900,ASTM A182 F304,FF,ASME B16.5
IOCL-MM-0001930,IOCL,VLV BL 12IN CL1500 WCB RF,CAN-001797,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",7,3510410,38,BALL_VALVE,300.0,1500,ASTM A216 WCB,RF,API 6D
IOCL-MM-0001931,IOCL,VLV BL 1.5IN 150# WCB RF,CAN-001641,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",25,40530,59,BALL_VALVE,40.0,150,ASTM A216 WCB,RF,API 6D
IOCL-MM-0001932,IOCL,VLV GT 3IN CL600 SS316 RF,CAN-001273,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",23,792070,73,GATE_VALVE,80.0,600,ASTM A182 F316,RF,API 600
IOCL-MM-0001933,IOCL,FLG WN 1.5IN 600# A350-LF2 RTJ,CAN-000100,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,19650,0,FLANGE_WELD_NECK,40.0,600,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0001934,IOCL,FLG SO 1IN 1500# SS304 FF,CAN-000758,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,24220,0,FLANGE_SLIP_ON,25.0,1500,ASTM A182 F304,FF,ASME B16.5
IOCL-MM-0001935,IOCL,FLG WNRF 2IN 600LB SS304,CAN-000141,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",150,39410,348,FLANGE_WELD_NECK,50.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0001936,IOCL,STUDBLT 10IN 900LB L7/GR7 THRD ASMEB18.2.1,CAN-002188,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,46840,0,STUD_BOLT,250.0,900,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0001937,IOCL,GSKT SPWD 4IN CL900 SS316/GRAF RF,CAN-002057,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",28,52870,75,SPIRAL_WOUND_GASKET,100.0,900,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0001938,IOCL,FLG WN RTJ 2IN 900LB SS316 ASMEB16.5,CAN-000152,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",17,72680,51,FLANGE_WELD_NECK,50.0,900,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0001939,IOCL,GSKT SPWD 4IN 600LB SS316/GRAF RF ASMEB16.20,CAN-002055,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",33,38220,87,SPIRAL_WOUND_GASKET,100.0,600,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0001940,IOCL,FLG WN 1IN CL900 SS304 RTJ,CAN-000070,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,22130,0,FLANGE_WELD_NECK,25.0,900,ASTM A182 F304,RTJ,ASME B16.5
IOCL-MM-0001941,IOCL,FLG SO 6IN 900# A105 FF ASMEB16.5,CAN-000900,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",72,68900,384,FLANGE_SLIP_ON,150.0,900,ASTM A105,FF,ASME B16.5
IOCL-MM-0001942,IOCL,VLV BL 3IN CL600 SS316 BW,CAN-001692,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",74,968080,490,BALL_VALVE,80.0,600,ASTM A182 F316,BW,API 6D
IOCL-MM-0001943,IOCL,VLV BL 3IN 300LB WCB RF,CAN-001685,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",21,173750,37,BALL_VALVE,80.0,300,ASTM A216 WCB,RF,API 6D
IOCL-MM-0001944,IOCL,STUDBLT 4IN CL300 B7/2H THRD ASMEB18.2.1,CAN-002153,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,3690,0,STUD_BOLT,100.0,300,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0001945,IOCL,VLV GT 8IN 150# WCB RF,CAN-001421,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",29,268710,102,GATE_VALVE,200.0,150,ASTM A216 WCB,RF,API 600
IOCL-MM-0001946,IOCL,FLG SO 8IN 600LB SS304 RF,CAN-000925,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",15,173770,72,FLANGE_SLIP_ON,200.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0001947,IOCL,STUDBLT 10IN 600LB B7/2H THRD,CAN-002185,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",83,21160,259,STUD_BOLT,250.0,600,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0001948,IOCL,FLG SO 3IN CL900 SS304 FF ASMEB16.5,CAN-000842,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",32,73030,191,FLANGE_SLIP_ON,80.0,900,ASTM A182 F304,FF,ASME B16.5
IOCL-MM-0001949,IOCL,VLV GLB 4IN 900LB WCB RF,CAN-001914,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",41,610110,30,GLOBE_VALVE,100.0,900,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0001950,IOCL,VLV GLB 12IN 900# A105 RF BS1873,CAN-001995,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",32,2544880,104,GLOBE_VALVE,300.0,900,ASTM A105,RF,BS 1873
IOCL-MM-0001951,IOCL,FLG SO 3IN 300LB A105 RF ASMEB16.5,CAN-000827,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",24,12630,108,FLANGE_SLIP_ON,80.0,300,ASTM A105,RF,ASME B16.5
