local_code,cpse,raw_description,canonical_id,depot_id,depot_location,quantity,unit_cost_inr,idle_days,extracted_item_type,extracted_size_nb_mm,extracted_pressure_class,extracted_metallurgy,extracted_facing,extracted_standard
ONGC-MAT-0002086,ONGC,"FLANGE, WELDING NECK, 4 INCH, CLASS 600, ASTM A105, ASME B16.5, RF FACING",CAN-000217,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",115,40430,266,FLANGE_WELD_NECK,100.0,600,ASTM A105,RF,ASME B16.5
ONGC-MAT-0002087,ONGC,"FLANGE, BLIND, 6 INCH, CLASS 1500, ASTM A105, ASME B16.5, RF FACING",CAN-000605,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,116640,0,FLANGE_BLIND,150.0,1500,ASTM A105,RF,ASME B16.5
ONGC-MAT-0002088,ONGC,"VALVE, GLOBE, 4 INCH, CLASS 900, ASTM A105, ASME B16.34, RF FACING",CAN-001916,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",68,610110,707,GLOBE_VALVE,100.0,900,ASTM A105,RF,ASME B16.34
ONGC-MAT-0002089,ONGC,"VALVE, BALL, 12 INCH, CLASS 600, ASTM A182 F316, API 6D, BW FACING",CAN-001792,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",22,5397040,119,BALL_VALVE,300.0,600,ASTM A182 F316,BW,API 6D
ONGC-MAT-0002090,ONGC,"VALVE, BALL, 10 INCH, CLASS 600, ASTM A216 WCB, API 6D, RF FACING",CAN-001769,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",11,1330670,74,BALL_VALVE,250.0,600,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0002091,ONGC,"FLANGE, WELDING NECK, 12 INCH, CLASS 150, ASTM A105, ASME B16.5, RF FACING",CAN-000361,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",0,55630,0,FLANGE_WELD_NECK,300.0,150,ASTM A105,RF,ASME B16.5
ONGC-MAT-0002092,ONGC,"FLANGE, SLIP-ON, 10 INCH, CLASS 150, ASTM A105, ASME B16.5, FF FACING",CAN-000942,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",34,31920,97,FLANGE_SLIP_ON,250.0,150,ASTM A105,FF,ASME B16.5
ONGC-MAT-0002093,ONGC,"FLANGE, BLIND, 10 INCH, CLASS 150, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000645,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",40,114920,524,FLANGE_BLIND,250.0,150,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0002094,ONGC,"FLANGE, SLIP-ON, 10 INCH, CLASS 300, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000949,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",20,133390,16,FLANGE_SLIP_ON,250.0,300,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0002095,ONGC,"VALVE, GLOBE, 4 INCH, CLASS 300, ASTM A216 WCB, BS 1873, RF FACING",CAN-001905,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,253340,0,GLOBE_VALVE,100.0,300,ASTM A216 WCB,RF,BS 1873
ONGC-MAT-0002096,ONGC,"VALVE, GLOBE, 6 INCH, CLASS 600, ASTM A216 WCB, ASME B16.34, RF FACING",CAN-001930,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",104,747230,490,GLOBE_VALVE,150.0,600,ASTM A216 WCB,RF,ASME B16.34
ONGC-MAT-0002097,ONGC,"VALVE, GLOBE, 4 INCH, CLASS 1500, ASTM A216 WCB, ASME B16.34, RF FACING",CAN-001918,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",136,918090,576,GLOBE_VALVE,100.0,1500,ASTM A216 WCB,RF,ASME B16.34
ONGC-MAT-0002098,ONGC,"FLANGE, SLIP-ON, 2 INCH, CLASS 900, ASTM A182 F304, ASME B16.5, FF FACING",CAN-000812,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",26,39640,11,FLANGE_SLIP_ON,50.0,900,ASTM A182 F304,FF,ASME B16.5
ONGC-MAT-0002099,ONGC,"VALVE, BALL, 10 INCH, CLASS 900, ASTM A216 WCB, API 6D, RF FACING",CAN-001773,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",23,1840530,84,BALL_VALVE,250.0,900,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0002100,ONGC,"VALVE, GATE, 1 INCH, CLASS 300, ASTM A216 WCB, API 6D, RF FACING",CAN-001074,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",103,31330,211,GATE_VALVE,25.0,300,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0002101,ONGC,"STUD BOLT WITH NUTS, 10 INCH, CLASS 600, ASTM A320 L7 / A194 7, ASME B18.2.1, THRD FACING",CAN-002186,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",46,33870,42,STUD_BOLT,250.0,600,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
ONGC-MAT-0002102,ONGC,"FLANGE, BLIND, 12 INCH, CLASS 1500, ASTM A105, ASME B16.5, RTJ FACING",CAN-000696,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",23,287210,15,FLANGE_BLIND,300.0,1500,ASTM A105,RTJ,ASME B16.5
ONGC-MAT-0002103,ONGC,"FLANGE, SLIP-ON, 1 INCH, CLASS 1500, ASTM A182 F316, ASME B16.5, FF FACING",CAN-000760,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",26,32300,634,FLANGE_SLIP_ON,25.0,1500,ASTM A182 F316,FF,ASME B16.5
ONGC-MAT-0002104,ONGC,"STUD BOLT WITH NUTS, 1 INCH, CLASS 900, ASTM A193 B7 / A194 2H, ASME B18.2.1, THRD FACING",CAN-002117,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",28,1460,54,STUD_BOLT,25.0,900,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
ONGC-MAT-0002105,ONGC,"GASKET, SPIRAL WOUND, 1/2 INCH, CLASS 150, SS304 / GRAPHITE, ASME B16.20, RF FACING",CAN-002002,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",18,800,57,SPIRAL_WOUND_GASKET,15.0,150,SS304 / GRAPHITE,RF,ASME B16.20
ONGC-MAT-0002106,ONGC,"VALVE, GATE, 1 INCH, CLASS 300, ASTM A216 WCB, API 6D, BW FACING",CAN-001076,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",9,31330,119,GATE_VALVE,25.0,300,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0002107,ONGC,"VALVE, GLOBE, 1 INCH, CLASS 900, ASTM A105, ASME B16.34, RF FACING",CAN-001836,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",50,100630,27,GLOBE_VALVE,25.0,900,ASTM A105,RF,ASME B16.34
ONGC-MAT-0002108,ONGC,"VALVE, GATE, 8 INCH, CLASS 1500, ASTM A182 F316, API 6D, BW FACING",CAN-001480,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",26,5425490,48,GATE_VALVE,200.0,1500,ASTM A182 F316,BW,API 6D
ONGC-MAT-0002109,ONGC,"FLANGE, BLIND, 12 INCH, CLASS 900, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000691,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",135,305380,688,FLANGE_BLIND,300.0,900,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0002110,ONGC,"VALVE, BALL, 1.5 INCH, CLASS 900, ASTM A216 WCB, API 6D, BW FACING",CAN-001654,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",41,169940,33,BALL_VALVE,40.0,900,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0002111,ONGC,"VALVE, GATE, 4 INCH, CLASS 1500, ASTM A216 WCB, API 6D, RF FACING",CAN-001350,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",50,688570,25,GATE_VALVE,100.0,1500,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0002112,ONGC,"STUD BOLT WITH NUTS, 4 INCH, CLASS 150, ASTM A193 B7 / A194 2H, ASME B18.2.1, THRD FACING",CAN-002151,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",0,2120,0,STUD_BOLT,100.0,150,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
ONGC-MAT-0002113,ONGC,"FLANGE, BLIND, 4 INCH, CLASS 900, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000573,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,146420,0,FLANGE_BLIND,100.0,900,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0002114,ONGC,"FLANGE, SLIP-ON, 12 INCH, CLASS 150, ASTM A105, ASME B16.5, RF FACING",CAN-000971,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",83,40460,674,FLANGE_SLIP_ON,300.0,150,ASTM A105,RF,ASME B16.5
ONGC-MAT-0002115,ONGC,"FLANGE, BLIND, 10 INCH, CLASS 150, ASTM A182 F316, ASME B16.5, RTJ FACING",CAN-000646,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",7,114920,12,FLANGE_BLIND,250.0,150,ASTM A182 F316,RTJ,ASME B16.5
ONGC-MAT-0002116,ONGC,"FLANGE, SLIP-ON, 8 INCH, CLASS 1500, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000937,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,361690,0,FLANGE_SLIP_ON,200.0,1500,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0002117,ONGC,"FLANGE, WELDING NECK, 12 INCH, CLASS 150, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000363,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",113,89010,471,FLANGE_WELD_NECK,300.0,150,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0002118,ONGC,"VALVE, BALL, 12 INCH, CLASS 600, ASTM A182 F316, API 6D, BW FACING",CAN-001792,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",126,5397040,652,BALL_VALVE,300.0,600,ASTM A182 F316,BW,API 6D
ONGC-MAT-0002119,ONGC,"VALVE, GATE, 3 INCH, CLASS 600, ASTM A105, API 6D, BW FACING",CAN-001272,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",47,247520,626,GATE_VALVE,80.0,600,ASTM A105,BW,API 6D
ONGC-MAT-0002120,ONGC,"VALVE, GATE, 12 INCH, CLASS 300, ASTM A105, API 6D, RF FACING",CAN-001558,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,792550,0,GATE_VALVE,300.0,300,ASTM A105,RF,API 6D
ONGC-MAT-0002121,ONGC,"VALVE, GLOBE, 1 INCH, CLASS 300, ASTM A105, ASME B16.34, RF FACING",CAN-001828,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",31,41780,94,GLOBE_VALVE,25.0,300,ASTM A105,RF,ASME B16.34
ONGC-MAT-0002122,ONGC,"FLANGE, WELDING NECK, 1 INCH, CLASS 150, ASTM A182 F316, ASME B16.5, RTJ FACING",CAN-000048,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,7040,0,FLANGE_WELD_NECK,25.0,150,ASTM A182 F316,RTJ,ASME B16.5
ONGC-MAT-0002123,ONGC,"FLANGE, SLIP-ON, 6 INCH, CLASS 600, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000895,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",19,119550,53,FLANGE_SLIP_ON,150.0,600,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0002124,ONGC,"FLANGE, WELDING NECK, 8 INCH, CLASS 600, ASTM A182 F316, ASME B16.5, RTJ FACING",CAN-000304,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",135,318590,621,FLANGE_WELD_NECK,200.0,600,ASTM A182 F316,RTJ,ASME B16.5
ONGC-MAT-0002125,ONGC,"FLANGE, WELDING NECK, 1/2 INCH, CLASS 300, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000013,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",6,4730,58,FLANGE_WELD_NECK,15.0,300,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0002126,ONGC,"FLANGE, SLIP-ON, 6 INCH, CLASS 1500, ASTM A182 F316, ASME B16.5, FF FACING",CAN-000910,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",0,331790,0,FLANGE_SLIP_ON,150.0,1500,ASTM A182 F316,FF,ASME B16.5
ONGC-MAT-0002127,ONGC,"FLANGE, WELDING NECK, 8 INCH, CLASS 150, ASTM A182 F304, ASME B16.5, RTJ FACING",CAN-000286,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",59,78820,682,FLANGE_WELD_NECK,200.0,150,ASTM A182 F304,RTJ,ASME B16.5
ONGC-MAT-0002128,ONGC,"VALVE, GATE, 3 INCH, CLASS 150, ASTM A182 F316, API 600, RF FACING",CAN-001249,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",30,261280,56,GATE_VALVE,80.0,150,ASTM A182 F316,RF,API 600
ONGC-MAT-0002129,ONGC,"FLANGE, SLIP-ON, 1/2 INCH, CLASS 900, ASTM A105, ASME B16.5, FF FACING",CAN-000720,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",92,3450,556,FLANGE_SLIP_ON,15.0,900,ASTM A105,FF,ASME B16.5
ONGC-MAT-0002130,ONGC,"VALVE, GATE, 1.5 INCH, CLASS 1500, ASTM A105, API 600, BW FACING",CAN-001175,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",17,209230,45,GATE_VALVE,40.0,1500,ASTM A105,BW,API 600
ONGC-MAT-0002131,ONGC,"FLANGE, SLIP-ON, 1 INCH, CLASS 150, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000735,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",45,5120,114,FLANGE_SLIP_ON,25.0,150,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0002132,ONGC,"FLANGE, WELDING NECK, 6 INCH, CLASS 150, ASTM A105, ASME B16.5, RTJ FACING",CAN-000242,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",0,22590,0,FLANGE_WELD_NECK,150.0,150,ASTM A105,RTJ,ASME B16.5
ONGC-MAT-0002133,ONGC,"VALVE, GLOBE, 1/2 INCH, CLASS 150, ASTM A216 WCB, BS 1873, RF FACING",CAN-001801,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",106,12350,749,GLOBE_VALVE,15.0,150,ASTM A216 WCB,RF,BS 1873
ONGC-MAT-0002134,ONGC,"FLANGE, WELDING NECK, 1.5 INCH, CLASS 1500, ASTM A182 F316, ASME B16.5, RTJ FACING",CAN-000120,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",110,81830,544,FLANGE_WELD_NECK,40.0,1500,ASTM A182 F316,RTJ,ASME B16.5
ONGC-MAT-0002135,ONGC,"FLANGE, SLIP-ON, 8 INCH, CLASS 600, ASTM A182 F316, ASME B16.5, FF FACING",CAN-000928,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",113,231700,625,FLANGE_SLIP_ON,200.0,600,ASTM A182 F316,FF,ASME B16.5
ONGC-MAT-0002136,ONGC,"FLANGE, WELDING NECK, 6 INCH, CLASS 1500, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000279,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",128,456210,399,FLANGE_WELD_NECK,150.0,1500,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0002137,ONGC,"FLANGE, SLIP-ON, 12 INCH, CLASS 600, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000985,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",47,294380,71,FLANGE_SLIP_ON,300.0,600,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0002138,ONGC,"FLANGE, SLIP-ON, 8 INCH, CLASS 300, ASTM A182 F304, ASME B16.5, FF FACING",CAN-000920,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",8,99800,81,FLANGE_SLIP_ON,200.0,300,ASTM A182 F304,FF,ASME B16.5
ONGC-MAT-0002139,ONGC,"VALVE, GATE, 1 INCH, CLASS 300, ASTM A182 F316, API 600, BW FACING",CAN-001083,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",5,100280,48,GATE_VALVE,25.0,300,ASTM A182 F316,BW,API 600
ONGC-MAT-0002140,ONGC,"VALVE, GATE, 4 INCH, CLASS 300, ASTM A216 WCB, API 600, BW FACING",CAN-001315,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,190000,0,GATE_VALVE,100.0,300,ASTM A216 WCB,BW,API 600
ONGC-MAT-0002141,ONGC,"FLANGE, BLIND, 2 INCH, CLASS 900, ASTM A105, ASME B16.5, RTJ FACING",CAN-000510,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",50,18580,16,FLANGE_BLIND,50.0,900,ASTM A105,RTJ,ASME B16.5
ONGC-MAT-0002142,ONGC,"FLANGE, SLIP-ON, 1/2 INCH, CLASS 150, ASTM A182 F304, ASME B16.5, FF FACING",CAN-000704,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",0,1970,0,FLANGE_SLIP_ON,15.0,150,ASTM A182 F304,FF,ASME B16.5
ONGC-MAT-0002143,ONGC,"FLANGE, WELDING NECK, 1 INCH, CLASS 150, ASTM A182 F316, ASME B16.5, RTJ FACING",CAN-000048,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,7040,0,FLANGE_WELD_NECK,25.0,150,ASTM A182 F316,RTJ,ASME B16.5
ONGC-MAT-0002144,ONGC,"FLANGE, SLIP-ON, 10 INCH, CLASS 1500, ASTM A182 F316, ASME B16.5, FF FACING",CAN-000970,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",40,644560,51,FLANGE_SLIP_ON,250.0,1500,ASTM A182 F316,FF,ASME B16.5
ONGC-MAT-0002145,ONGC,"VALVE, BALL, 4 INCH, CLASS 600, ASTM A182 F316, API 6D, RF FACING",CAN-001711,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",0,1293890,0,BALL_VALVE,100.0,600,ASTM A182 F316,RF,API 6D
ONGC-MAT-0002146,ONGC,"FLANGE, BLIND, 4 INCH, CLASS 600, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000567,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",19,105860,38,FLANGE_BLIND,100.0,600,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0002147,ONGC,"VALVE, GLOBE, 6 INCH, CLASS 600, ASTM A105, BS 1873, RF FACING",CAN-001931,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",7,747230,109,GLOBE_VALVE,150.0,600,ASTM A105,RF,BS 1873
ONGC-MAT-0002148,ONGC,"VALVE, GLOBE, 4 INCH, CLASS 300, ASTM A105, BS 1873, RF FACING",CAN-001907,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",20,253340,18,GLOBE_VALVE,100.0,300,ASTM A105,RF,BS 1873
ONGC-MAT-0002149,ONGC,"FLANGE, WELDING NECK, 3 INCH, CLASS 150, ASTM A105, ASME B16.5, RF FACING",CAN-000161,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,9970,0,FLANGE_WELD_NECK,80.0,150,ASTM A105,RF,ASME B16.5
ONGC-MAT-0002150,ONGC,"VALVE, GATE, 3 INCH, CLASS 600, ASTM A216 WCB, API 600, BW FACING",CAN-001267,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",149,247520,739,GATE_VALVE,80.0,600,ASTM A216 WCB,BW,API 600
ONGC-MAT-0002151,ONGC,"FLANGE, BLIND, 10 INCH, CLASS 900, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000663,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",6,481880,21,FLANGE_BLIND,250.0,900,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0002152,ONGC,"VALVE, GLOBE, 4 INCH, CLASS 600, ASTM A105, ASME B16.34, RF FACING",CAN-001912,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",40,441100,35,GLOBE_VALVE,100.0,600,ASTM A105,RF,ASME B16.34
ONGC-MAT-0002153,ONGC,"VALVE, GATE, 8 INCH, CLASS 600, ASTM A216 WCB, API 600, RF FACING",CAN-001445,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,814580,0,GATE_VALVE,200.0,600,ASTM A216 WCB,RF,API 600
ONGC-MAT-0002154,ONGC,"VALVE, GLOBE, 12 INCH, CLASS 150, ASTM A105, BS 1873, RF FACING",CAN-001983,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",18,606940,32,GLOBE_VALVE,300.0,150,ASTM A105,RF,BS 1873
ONGC-MAT-0002155,ONGC,"FLANGE, BLIND, 1/2 INCH, CLASS 300, ASTM A350 LF2, ASME B16.5, RTJ FACING",CAN-000410,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",0,2580,0,FLANGE_BLIND,15.0,300,ASTM A350 LF2,RTJ,ASME B16.5
ONGC-MAT-0002156,ONGC,"VALVE, BALL, 6 INCH, CLASS 900, ASTM A216 WCB, API 6D, RF FACING",CAN-001733,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",0,947410,0,BALL_VALVE,150.0,900,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0002157,ONGC,"FLANGE, BLIND, 10 INCH, CLASS 150, ASTM A350 LF2, ASME B16.5, RTJ FACING",CAN-000644,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",80,57460,402,FLANGE_BLIND,250.0,150,ASTM A350 LF2,RTJ,ASME B16.5
ONGC-MAT-0002158,ONGC,"VALVE, GATE, 1 INCH, CLASS 600, ASTM A216 WCB, API 6D, RF FACING",CAN-001086,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",36,54560,85,GATE_VALVE,25.0,600,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0002159,ONGC,"VALVE, GATE, 2 INCH, CLASS 600, ASTM A105, API 600, BW FACING",CAN-001211,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",0,134350,0,GATE_VALVE,50.0,600,ASTM A105,BW,API 600
ONGC-MAT-0002160,ONGC,"VALVE, GLOBE, 3 INCH, CLASS 300, ASTM A216 WCB, ASME B16.34, RF FACING",CAN-001886,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",20,189550,79,GLOBE_VALVE,80.0,300,ASTM A216 WCB,RF,ASME B16.34
ONGC-MAT-0002161,ONGC,"GASKET, SPIRAL WOUND, 4 INCH, CLASS 900, SS316 / GRAPHITE, ASME B16.20, RF FACING",CAN-002057,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",38,52870,31,SPIRAL_WOUND_GASKET,100.0,900,SS316 / GRAPHITE,RF,ASME B16.20
ONGC-MAT-0002162,ONGC,"VALVE, GATE, 10 INCH, CLASS 1500, ASTM A182 F316, API 600, BW FACING",CAN-001539,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",44,7251410,37,GATE_VALVE,250.0,1500,ASTM A182 F316,BW,API 600
ONGC-MAT-0002163,ONGC,"VALVE, BALL, 1/2 INCH, CLASS 300, ASTM A216 WCB, API 6D, BW FACING",CAN-001606,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",33,19710,76,BALL_VALVE,15.0,300,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0002164,ONGC,"FLANGE, WELDING NECK, 1/2 INCH, CLASS 300, ASTM A182 F304, ASME B16.5, RTJ FACING",CAN-000014,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",125,4730,643,FLANGE_WELD_NECK,15.0,300,ASTM A182 F304,RTJ,ASME B16.5
ONGC-MAT-0002165,ONGC,"GASKET, SPIRAL WOUND, 1/2 INCH, CLASS 300, SS304 / GRAPHITE, ASME B16.20, RF FACING",CAN-002004,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",22,1390,117,SPIRAL_WOUND_GASKET,15.0,300,SS304 / GRAPHITE,RF,ASME B16.20
ONGC-MAT-0002166,ONGC,"STUD BOLT WITH NUTS, 2 INCH, CLASS 1500, ASTM A320 L7 / A194 7, ASME B18.2.1, THRD FACING",CAN-002140,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",79,8700,486,STUD_BOLT,50.0,1500,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
ONGC-MAT-0002167,ONGC,"VALVE, GATE, 12 INCH, CLASS 1500, ASTM A216 WCB, API 600, BW FACING",CAN-001591,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",16,2872150,47,GATE_VALVE,300.0,1500,ASTM A216 WCB,BW,API 600
ONGC-MAT-0002168,ONGC,"VALVE, GATE, 1/2 INCH, CLASS 300, ASTM A182 F316, API 600, RF FACING",CAN-001021,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",123,51620,625,GATE_VALVE,15.0,300,ASTM A182 F316,RF,API 600
ONGC-MAT-0002169,ONGC,"VALVE, GLOBE, 6 INCH, CLASS 600, ASTM A216 WCB, ASME B16.34, RF FACING",CAN-001930,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",14,747230,103,GLOBE_VALVE,150.0,600,ASTM A216 WCB,RF,ASME B16.34
ONGC-MAT-0002170,ONGC,"FLANGE, SLIP-ON, 3 INCH, CLASS 150, ASTM A105, ASME B16.5, FF FACING",CAN-000822,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",6,7250,42,FLANGE_SLIP_ON,80.0,150,ASTM A105,FF,ASME B16.5
ONGC-MAT-0002171,ONGC,"VALVE, GLOBE, 4 INCH, CLASS 150, ASTM A216 WCB, BS 1873, RF FACING",CAN-001901,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",17,145500,108,GLOBE_VALVE,100.0,150,ASTM A216 WCB,RF,BS 1873
ONGC-MAT-0002172,ONGC,"FLANGE, BLIND, 10 INCH, CLASS 150, ASTM A105, ASME B16.5, RF FACING",CAN-000641,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",131,35910,596,FLANGE_BLIND,250.0,150,ASTM A105,RF,ASME B16.5
ONGC-MAT-0002173,ONGC,"VALVE, GATE, 8 INCH, CLASS 300, ASTM A182 F316, API 6D, RF FACING",CAN-001442,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",46,1497140,51,GATE_VALVE,200.0,300,ASTM A182 F316,RF,API 6D
ONGC-MAT-0002174,ONGC,"VALVE, GATE, 1/2 INCH, CLASS 150, ASTM A182 F316, API 6D, RF FACING",CAN-001010,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,29640,0,GATE_VALVE,15.0,150,ASTM A182 F316,RF,API 6D
